设备序列号,设备型号,设备名称,设备版本,所属于客户,城市,服务开始日期,巡检周期/天,服务结束日期,维保月数,服务等级,维保服务,SO单号,设备详细地址,设备联系人,设备联系人电话,备注
791412000109,FAS6250,,,中国银行股份有限公司,北京,2023-01-01 00:00:00,90,2023-12-31 00:00:00,12,"4HD,NRD",合同已过保,4510527186,,,,
850000079315,FAS3240,,,中国银行股份有限公司,（北京）西单,2023-01-01 00:00:00,90,2024-03-31 00:00:00,15,"4HD,NRD",合同已过保,E002450560,,,,薛总群里发的维保时间
500000219067,FAS3240,,,中国银行股份有限公司,（北京）西单,2023-01-01 00:00:00,90,2024-03-31 00:00:00,15,"4HD,NRD",合同已过保,E002450560,,,,薛总群里发的维保时间
450000028514,FAS3250,,,中国银行股份有限公司,（北京）西单,2023-01-01 00:00:00,90,2024-03-31 00:00:00,15,"4HD,NRD",合同已过保,E002450560,,,,薛总群里发的维保时间
450000028502,FAS3250,,,中国银行股份有限公司,（北京）西单,2023-01-01 00:00:00,90,2024-03-31 00:00:00,15,"4HD,NRD",合同已过保,E002450560,,,,薛总群里发的维保时间
451444000251,FAS6250,,,中国银行股份有限公司,（上海）张江,2023-01-01 00:00:00,90,2024-03-31 00:00:00,15,"4HD,NRD",合同已过保,E002450560,,,,薛总群里发的维保时间
451444000252,FAS6250,,,中国银行股份有限公司,（上海）张江,2023-01-01 00:00:00,90,2024-03-31 00:00:00,15,"4HD,NRD",合同已过保,E002450560,,,,薛总群里发的维保时间
451530000237,FAS8080,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451530000236,FAS8080,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
9483789762,PAMIIFLASHC ACHE,,,中国银行股份有限公司,（北京）黑山扈,2024-04-01 00:00:00,90,2024-12-31 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
9483790515,PAMIIFLASHC ACHE,,,中国银行股份有限公司,（北京）黑山扈,2024-04-01 00:00:00,90,2024-12-31 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
9483790565,PAMIIFLASHC ACHE,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
9496520115,PAMIIFLASHC ACHE,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451602000067,FAS8060,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451602000068,FAS8060,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451620000017,FAS8080,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451620000018,FAS8080,,,中国银行股份有限公司,（北京）黑山扈,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451519000026,FAS8060,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451519000027,FAS8060,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451620000015,FAS8080,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451620000016,FAS8080,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
9496512388,PAMIIFLASHC ACHE,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
9496512651,PAMIIFLASHC ACHE,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
850000079315,FAS3240,,,中国银行股份有限公司,（北京）西单,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
500000219067,FAS3240,,,中国银行股份有限公司,（北京）西单,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
450000028514,FAS3250,,,中国银行股份有限公司,（北京）西单,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
450000028502,FAS3250,,,中国银行股份有限公司,（北京）西单,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451444000251,FAS6250,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
451444000252,FAS6250,,,中国银行股份有限公司,（上海）张江,2024-05-11 00:00:00,90,2025-02-10 00:00:00,9,"4HD,NRD",合同生效中,E003449328,,,,薛总群里发的维保时间
450000002429,FAS6240,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
450000026542,FAS6240,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
450000026554,FAS6240,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451417000040,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451433000131,FAS6250,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451433000132,FAS6250,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451442000125,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451442000126,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451442000142,FAS8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451509000098,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451509000099,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451513000043,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451602000036,FAS8040,,,上海天马微电子有限公司,（福建）厦门,2023-02-01 00:00:00,90,2023-10-31 00:00:00,9,NBR,合同已过保,4510521604,,,,
9493718840,PAMIIFLASHC ACHE,,,上海天马微电子有限公司,（福建）厦门,2023-02-01 00:00:00,90,2023-10-31 00:00:00,9,NBR,合同已过保,4510521604,,,,
451513000044,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451513000045,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451513000046,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451516000352,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451516000353,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451521000076,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451521000077,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451539000178,AFF8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451539000179,AFF8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451551000045,AFF8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451551000046,AFF8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451603000026,FAS8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000021,FAS8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000022,FAS8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000023,FAS8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000051,AFF8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000052,AFF8040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000136,AFF8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
451626000137,AFF8060,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
700000574796,V3160,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
700000734889,FAS6240,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
700001350628,FAS2040,,,交通银行股份有限公司太平洋信用卡中心,上海,2022-10-01 00:00:00,90,2023-09-30 00:00:00,12,"4HR,NRD",合同已过保,4510514889,,,,
800000073627,FAS2040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
800000073938,FAS2040,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
850000016105,V3160,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
850000037965,FAS2040,,,交通银行股份有限公司太平洋信用卡中心,上海,2022-10-01 00:00:00,90,2023-09-30 00:00:00,12,"4HR,NRD",合同已过保,4510514889,,,,
700000941418,FAS6240,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,原SN:850000158513
850000230050,FAS3220,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
850000230062,FAS3220,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
AFX4037P0A3,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFX4037P0A4,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFX4038P0A1,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFX4038P0A3,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFY3014N035,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFY3014N03A,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFY3015N01P,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
AFY3015N020,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
ANP2506J003,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
ANP2506J017,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
ANP2519L006,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
ANP2521L004,Brocade 8510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2508L05F,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2508L05M,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2517J001,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2517J002,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2538J0AL,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2538J0B8,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,4HR,合同生效中,E000621145,,,,
BRW2550K0BV,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2023-10-01 00:00:00,90,2024-09-30 00:00:00,12,"4HR,NRD",合同生效中,E000621145,,,,
BRW2550K0DD,Brocade 6510,,,交通银行股份有限公司太平洋信用卡中心,上海,2022-10-01 00:00:00,90,2023-09-30 00:00:00,12,"4HR,NRD",合同已过保,4510514889,,,,
451646000087,FAS8040,,,天安财产保险股份有限公司,上海,2022-08-11 00:00:00,90,2023-07-31 00:00:00,12,"4HR,NRD",合同已过保,4510414115,,,,
451646000088,FAS8040,,,天安财产保险股份有限公司,上海,2022-08-11 00:00:00,90,2023-07-31 00:00:00,12,"4HR,NRD",合同已过保,4510414115,,,,
451646000091,FAS8040,,,天安财产保险股份有限公司,上海,2022-08-11 00:00:00,90,2023-07-31 00:00:00,12,"4HR,NRD",合同已过保,4510414115,,,,
451646000092,FAS8040,,,天安财产保险股份有限公司,上海,2022-08-11 00:00:00,90,2023-07-31 00:00:00,12,"4HR,NRD",合同已过保,4510414115,,,,
791647000018,FAS2552,,,日立化成工业（苏州）有限公司,上海,2022-11-03 00:00:00,90,2023-11-02 00:00:00,12,4HR,合同已过保,4510521262,,,,
941642000064,FAS2552,,,日立化成工业（苏州）有限公司,上海,2022-11-03 00:00:00,90,2023-11-02 00:00:00,12,4HR,合同已过保,4510521262,,,,
451804000045,FAS8060,,,上海证券交易所,上海,2023-02-01 00:00:00,90,2024-07-31 00:00:00,18,"4HR,NRD",合同已过保,E000629733,,,,
451804000047,FAS8060,,,上海证券交易所,上海,2023-02-01 00:00:00,90,2024-07-31 00:00:00,18,"4HR,NRD",合同已过保,E000629733,,,,
451804000048,FAS8060,,,上海证券交易所,上海,2023-02-01 00:00:00,90,2024-07-31 00:00:00,18,"4HR,NRD",合同已过保,E000629733,,,,
701452000074,FAS8060,,,上海证券交易所,上海,2023-02-01 00:00:00,90,2024-07-31 00:00:00,18,"4HR,NRD",合同已过保,E000629733,,,,原721626000072
701452000074,FAS8060,,,上证所信息网络有限公司,上海,2024-08-10 00:00:00,90,2025-08-09 00:00:00,12,"4HR,NRD",合同生效中,E004604000,,,,原721626000072
451804000045,FAS8060,,,上证所信息网络有限公司,上海,2024-08-10 00:00:00,90,2025-08-09 00:00:00,12,"4HR,NRD",合同生效中,E004604000,,,,
451804000047,FAS8060,,,上证所信息网络有限公司,上海,2024-08-10 00:00:00,90,2025-08-09 00:00:00,12,"4HR,NRD",合同生效中,E004604000,,,,
451804000048,FAS8060,,,上证所信息网络有限公司,上海,2024-08-10 00:00:00,90,2025-08-09 00:00:00,12,"4HR,NRD",合同生效中,E004604000,,,,
30911200125,CN1610,,,中国太平洋保险（集团）股份有限公司,上海,2022-07-01 00:00:00,90,2023-03-31 00:00:00,9,"4HR,NRD",合同已过保,4510536454,,,,
31111200495,CN1610,,,中国太平洋保险（集团）股份有限公司,上海,2022-07-01 00:00:00,90,2023-03-31 00:00:00,9,"4HR,NRD",合同已过保,4510536454,,,,
70911200094,CN1610,,,中国太平洋保险（集团）股份有限公司,上海,2022-07-01 00:00:00,90,2023-03-31 00:00:00,9,"4HR,NRD",合同已过保,4510536454,,,,
70911200183,CN1610,,,中国太平洋保险（集团）股份有限公司,上海,2022-07-01 00:00:00,90,2023-03-31 00:00:00,9,"4HR,NRD",合同已过保,4510536454,,,,
